"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
28 Sep 2017 21:27:00.000,-58.268,168.777,519.434297,-0.061217,-0.033562,0.017098
28 Sep 2017 21:28:00.000,-61.926,166.558,520.419657,-0.060686,-0.040856,0.015696
28 Sep 2017 21:29:00.000,-65.546,163.807,521.312418,-0.059925,-0.051553,0.014016
28 Sep 2017 21:30:00.000,-69.109,160.258,522.096780,-0.058765,-0.067994,0.012088
28 Sep 2017 21:31:00.000,-72.583,155.445,522.758832,-0.056860,-0.094709,0.009945
28 Sep 2017 21:32:00.000,-75.903,148.510,523.286785,-0.053443,-0.140856,0.007625
28 Sep 2017 21:33:00.000,-78.931,137.806,523.671170,-0.046684,-0.224097,0.005167
28 Sep 2017 21:34:00.000,-81.357,120.459,523.904997,-0.032432,-0.363080,0.002614
28 Sep 2017 21:35:00.000,-82.567,94.341,523.983870,-0.005918,-0.488502,0.000010
28 Sep 2017 21:36:00.000,-81.991,66.020,523.906059,0.024014,-0.421692,-0.002601
28 Sep 2017 21:37:00.000,-79.930,45.394,523.672536,0.042575,-0.269311,-0.005173
28 Sep 2017 21:38:00.000,-77.075,32.615,523.286951,0.051476,-0.166244,-0.007662
28 Sep 2017 21:39:00.000,-73.842,24.529,522.755585,0.055833,-0.108901,-0.010025
28 Sep 2017 21:40:00.000,-70.415,19.058,522.087240,0.058176,-0.076387,-0.012221
28 Sep 2017 21:41:00.000,-66.879,15.108,521.293100,0.059559,-0.056826,-0.014211
28 Sep 2017 21:42:00.000,-63.278,12.099,520.386546,0.060444,-0.044347,-0.015962
28 Sep 2017 21:43:00.000,-59.632,9.705,519.382937,0.061048,-0.035977,-0.017442
28 Sep 2017 21:44:00.000,-55.955,7.732,518.299349,0.061484,-0.030126,-0.018624
28 Sep 2017 21:45:00.000,-52.256,6.057,517.154297,0.061813,-0.025898,-0.019488
28 Sep 2017 21:46:00.000,-48.539,4.602,515.967412,0.062072,-0.022756,-0.020016
28 Sep 2017 21:47:00.000,-44.808,3.312,514.759114,0.062282,-0.020371,-0.020201
28 Sep 2017 21:48:00.000,-41.066,2.147,513.550253,0.062456,-0.018527,-0.020036
28 Sep 2017 21:49:00.000,-37.314,1.080,512.361752,0.062604,-0.017083,-0.019523
28 Sep 2017 21:50:00.000,-33.554,0.091,511.214235,0.062729,-0.015940,-0.018672
28 Sep 2017 21:51:00.000,-29.787,-0.837,510.127664,0.062837,-0.015031,-0.017496
28 Sep 2017 21:52:00.000,-26.014,-1.716,509.120979,0.062929,-0.014306,-0.016014
28 Sep 2017 21:53:00.000,-22.235,-2.557,508.211762,0.063007,-0.013730,-0.014252
28 Sep 2017 21:54:00.000,-18.453,-3.367,507.415910,0.063072,-0.013278,-0.012242
28 Sep 2017 21:55:00.000,-14.667,-4.152,506.747351,0.063125,-0.012931,-0.010017
28 Sep 2017 21:56:00.000,-10.878,-4.920,506.217782,0.063165,-0.012675,-0.007617
28 Sep 2017 21:57:00.000,-7.087,-5.675,505.836455,0.063193,-0.012501,-0.005084
28 Sep 2017 21:58:00.000,-3.295,-6.422,505.610007,0.063210,-0.012403,-0.002463
28 Sep 2017 21:59:00.000,0.497,-7.165,505.542334,0.063214,-0.012376,0.000200
28 Sep 2017 22:00:00.000,4.290,-7.908,505.634515,0.063207,-0.012422,0.002857
28 Sep 2017 22:01:00.000,8.082,-8.657,505.884802,0.063188,-0.012539,0.005461
28 Sep 2017 22:02:00.000,11.872,-9.415,506.288643,0.063156,-0.012734,0.007967
28 Sep 2017 22:03:00.000,15.661,-10.187,506.838774,0.063113,-0.013013,0.010330
28 Sep 2017 22:04:00.000,19.446,-10.978,507.525353,0.063058,-0.013386,0.012508
28 Sep 2017 22:05:00.000,23.227,-11.795,508.336143,0.062990,-0.013869,0.014463
28 Sep 2017 22:06:00.000,27.004,-12.645,509.256740,0.062909,-0.014481,0.016162
28 Sep 2017 22:07:00.000,30.776,-13.536,510.270839,0.062813,-0.015250,0.017575
28 Sep 2017 22:08:00.000,34.542,-14.479,511.360533,0.062701,-0.016216,0.018678
28 Sep 2017 22:09:00.000,38.300,-15.487,512.506637,0.062570,-0.017430,0.019453
28 Sep 2017 22:10:00.000,42.050,-16.577,513.689037,0.062417,-0.018969,0.019887
28 Sep 2017 22:11:00.000,45.789,-17.772,514.887047,0.062234,-0.020939,0.019973
28 Sep 2017 22:12:00.000,49.517,-19.101,516.079776,0.062013,-0.023499,0.019712
28 Sep 2017 22:13:00.000,53.230,-20.608,517.246498,0.061738,-0.026888,0.019108
28 Sep 2017 22:14:00.000,56.924,-22.352,518.367008,0.061385,-0.031480,0.018175
28 Sep 2017 22:15:00.000,60.594,-24.422,519.421975,0.060913,-0.037886,0.016928
28 Sep 2017 22:16:00.000,64.230,-26.955,520.393266,0.060249,-0.047145,0.015391
28 Sep 2017 22:17:00.000,67.817,-30.172,521.264261,0.059261,-0.061119,0.013591
28 Sep 2017 22:18:00.000,71.329,-34.452,522.020125,0.057685,-0.083347,0.011560
28 Sep 2017 22:19:00.000,74.717,-40.476,522.648057,0.054953,-0.120903,0.009334
28 Sep 2017 22:20:00.000,77.875,-49.543,523.137503,0.049737,-0.187955,0.006952
28 Sep 2017 22:21:00.000,80.574,-64.071,523.480328,0.038883,-0.306430,0.004456
28 Sep 2017 22:22:00.000,82.316,-87.112,523.670947,0.016929,-0.457513,0.001888
28 Sep 2017 22:23:00.000,82.409,-116.061,523.706419,-0.013998,-0.468690,-0.000706
28 Sep 2017 22:24:00.000,80.805,-140.004,523.586490,-0.037263,-0.321619,-0.003283
28 Sep 2017 22:25:00.000,78.174,-155.267,523.313597,-0.048973,-0.197206,-0.005796
28 Sep 2017 22:26:00.000,75.048,-164.752,522.892825,-0.054569,-0.126003,-0.008203
28 Sep 2017 22:27:00.000,71.678,-171.010,522.331825,-0.057471,-0.086274,-0.010462
28 Sep 2017 22:28:00.000,68.176,-175.427,521.640683,-0.059129,-0.062904,-0.012533
28 Sep 2017 22:29:00.000,64.595,-178.731,520.831754,-0.060161,-0.048298,-0.014381
28 Sep 2017 22:30:00.000,60.964,178.679,519.919453,-0.060849,-0.038668,-0.015972
28 Sep 2017 22:31:00.000,57.297,176.569,518.920013,-0.061336,-0.032031,-0.017280
28 Sep 2017 22:32:00.000,53.606,174.797,517.851213,-0.061698,-0.027288,-0.018280
28 Sep 2017 22:33:00.000,49.895,173.270,516.732070,-0.061979,-0.023797,-0.018954
28 Sep 2017 22:34:00.000,46.169,171.925,515.582515,-0.062203,-0.021167,-0.019291
28 Sep 2017 22:35:00.000,42.431,170.718,514.423045,-0.062389,-0.019145,-0.019283
28 Sep 2017 22:36:00.000,38.683,169.618,513.274370,-0.062544,-0.017569,-0.018931
28 Sep 2017 22:37:00.000,34.927,168.603,512.157039,-0.062676,-0.016325,-0.018240
28 Sep 2017 22:38:00.000,31.163,167.654,511.091084,-0.062789,-0.015337,-0.017221
28 Sep 2017 22:39:00.000,27.392,166.758,510.095654,-0.062886,-0.014550,-0.015893
28 Sep 2017 22:40:00.000,23.617,165.905,509.188667,-0.062968,-0.013923,-0.014278
28 Sep 2017 22:41:00.000,19.836,165.085,508.386492,-0.063037,-0.013428,-0.012405
28 Sep 2017 22:42:00.000,16.052,164.291,507.703636,-0.063093,-0.013045,-0.010307
28 Sep 2017 22:43:00.000,12.265,163.518,507.152486,-0.063138,-0.012757,-0.008022
28 Sep 2017 22:44:00.000,8.476,162.759,506.743072,-0.063170,-0.012554,-0.005591
28 Sep 2017 22:45:00.000,4.685,162.010,506.482884,-0.063190,-0.012428,-0.003056
28 Sep 2017 22:46:00.000,0.894,161.266,506.376727,-0.063199,-0.012376,-0.000465
28 Sep 2017 22:47:00.000,-2.898,160.523,506.426633,-0.063195,-0.012395,0.002137
28 Sep 2017 22:48:00.000,-6.690,159.777,506.631820,-0.063180,-0.012485,0.004702
28 Sep 2017 22:49:00.000,-10.480,159.024,506.988711,-0.063153,-0.012651,0.007184
28 Sep 2017 22:50:00.000,-14.268,158.257,507.490996,-0.063115,-0.012898,0.009540
28 Sep 2017 22:51:00.000,-18.053,157.474,508.129750,-0.063064,-0.013235,0.011725
28 Sep 2017 22:52:00.000,-21.835,156.667,508.893602,-0.063001,-0.013675,0.013702
28 Sep 2017 22:53:00.000,-25.613,155.831,509.768947,-0.062924,-0.014236,0.015435
28 Sep 2017 22:54:00.000,-29.386,154.956,510.740193,-0.062834,-0.014943,0.016893
28 Sep 2017 22:55:00.000,-33.153,154.034,511.790050,-0.062729,-0.015831,0.018050
28 Sep 2017 22:56:00.000,-36.913,153.052,512.899848,-0.062606,-0.016946,0.018887
28 Sep 2017 22:57:00.000,-40.665,151.994,514.049872,-0.062462,-0.018353,0.019389
28 Sep 2017 22:58:00.000,-44.408,150.842,515.219717,-0.062292,-0.020148,0.019546
28 Sep 2017 22:59:00.000,-48.139,149.566,516.388654,-0.062087,-0.022466,0.019358
28 Sep 2017 23:00:00.000,-51.857,148.131,517.535993,-0.061835,-0.025512,0.018827
28 Sep 2017 23:01:00.000,-55.558,146.484,518.641451,-0.061515,-0.029602,0.017964
28 Sep 2017 23:02:00.000,-59.237,144.548,519.685497,-0.061094,-0.035242,0.016783
28 Sep 2017 23:03:00.000,-62.886,142.207,520.649694,-0.060513,-0.043280,0.015306
28 Sep 2017 23:04:00.000,-66.494,139.278,521.517013,-0.059668,-0.055205,0.013559
28 Sep 2017 23:05:00.000,-70.037,135.451,522.272119,-0.058356,-0.073787,0.011571
28 Sep 2017 23:06:00.000,-73.479,130.185,522.901633,-0.056153,-0.104470,0.009379
28 Sep 2017 23:07:00.000,-76.740,122.459,523.394353,-0.052099,-0.158275,0.007019
28 Sep 2017 23:08:00.000,-79.650,110.330,523.741445,-0.043890,-0.255281,0.004532
28 Sep 2017 23:09:00.000,-81.827,90.686,523.936584,-0.026657,-0.405166,0.001962
28 Sep 2017 23:10:00.000,-82.595,62.864,523.976066,0.002489,-0.492059,-0.000649
28 Sep 2017 23:11:00.000,-81.560,35.976,523.858865,0.030186,-0.380440,-0.003253
28 Sep 2017 23:12:00.000,-79.230,17.709,523.586654,0.045610,-0.236340,-0.005808
28 Sep 2017 23:13:00.000,-76.248,6.448,523.163780,0.052925,-0.147657,-0.008268
28 Sep 2017 23:14:00.000,-72.951,-0.796,522.597190,0.056588,-0.098535,-0.010591
28 Sep 2017 23:15:00.000,-69.489,-5.787,521.896324,0.058609,-0.070276,-0.012737
28 Sep 2017 23:16:00.000,-65.933,-9.446,521.072958,0.059829,-0.052998,-0.014668
28 Sep 2017 23:17:00.000,-62.318,-12.267,520.141010,0.060624,-0.041819,-0.016351
28 Sep 2017 23:18:00.000,-58.663,-14.535,519.116310,0.061176,-0.034232,-0.017755
28 Sep 2017 23:19:00.000,-54.980,-16.420,518.016337,0.061579,-0.028878,-0.018856
28 Sep 2017 23:20:00.000,-51.276,-18.029,516.859923,0.061887,-0.024979,-0.019634
28 Sep 2017 23:21:00.000,-47.555,-19.437,515.666934,0.062132,-0.022063,-0.020074
28 Sep 2017 23:22:00.000,-43.821,-20.691,514.457931,0.062331,-0.019838,-0.020167
28 Sep 2017 23:23:00.000,-40.076,-21.827,513.253813,0.062497,-0.018112,-0.019911
28 Sep 2017 23:24:00.000,-36.322,-22.872,512.075452,0.062638,-0.016755,-0.019310
28 Sep 2017 23:25:00.000,-32.560,-23.843,510.943326,0.062759,-0.015680,-0.018373
28 Sep 2017 23:26:00.000,-28.791,-24.758,509.877156,0.062862,-0.014823,-0.017116
28 Sep 2017 23:27:00.000,-25.016,-25.626,508.895552,0.062951,-0.014140,-0.015559
28 Sep 2017 23:28:00.000,-21.237,-26.457,508.015675,0.063025,-0.013599,-0.013731
28 Sep 2017 23:29:00.000,-17.454,-27.260,507.252924,0.063087,-0.013177,-0.011662
28 Sep 2017 23:30:00.000,-13.667,-28.040,506.620658,0.063136,-0.012855,-0.009389
28 Sep 2017 23:31:00.000,-9.877,-28.804,506.129946,0.063173,-0.012621,-0.006951
28 Sep 2017 23:32:00.000,-6.086,-29.557,505.789361,0.063198,-0.012468,-0.004393
28 Sep 2017 23:33:00.000,-2.294,-30.302,505.604823,0.063211,-0.012389,-0.001759
28 Sep 2017 23:34:00.000,1.499,-31.045,505.579489,0.063213,-0.012381,0.000905
28 Sep 2017 23:35:00.000,5.291,-31.789,505.713691,0.063202,-0.012445,0.003550
28 Sep 2017 23:36:00.000,9.083,-32.540,506.004935,0.063180,-0.012583,0.006131
28 Sep 2017 23:37:00.000,12.873,-33.301,506.447944,0.063146,-0.012799,0.008601
28 Sep 2017 23:38:00.000,16.660,-34.077,507.034758,0.063099,-0.013102,0.010916
28 Sep 2017 23:39:00.000,20.444,-34.875,507.754886,0.063041,-0.013502,0.013037
28 Sep 2017 23:40:00.000,24.225,-35.700,508.595498,0.062969,-0.014016,0.014926
28 Sep 2017 23:41:00.000,28.000,-36.559,509.541665,0.062884,-0.014667,0.016550
28 Sep 2017 23:42:00.000,31.771,-37.463,510.576632,0.062784,-0.015484,0.017882
28 Sep 2017 23:43:00.000,35.534,-38.422,511.682126,0.062668,-0.016509,0.018898
28 Sep 2017 23:44:00.000,39.290,-39.450,512.838688,0.062532,-0.017801,0.019582
28 Sep 2017 23:45:00.000,43.038,-40.565,514.026022,0.062371,-0.019441,0.019922
28 Sep 2017 23:46:00.000,46.774,-41.792,515.223358,0.062180,-0.021549,0.019915
28 Sep 2017 23:47:00.000,50.498,-43.164,516.409821,0.061946,-0.024300,0.019561
28 Sep 2017 23:48:00.000,54.207,-44.726,517.564792,0.061654,-0.027963,0.018868
28 Sep 2017 23:49:00.000,57.895,-46.546,518.668272,0.061274,-0.032962,0.017848
28 Sep 2017 23:50:00.000,61.557,-48.722,519.701221,0.060760,-0.039996,0.016521
28 Sep 2017 23:51:00.000,65.182,-51.409,520.645886,0.060027,-0.050269,0.014911
28 Sep 2017 23:52:00.000,68.753,-54.862,521.486097,0.058918,-0.065978,0.013046
28 Sep 2017 23:53:00.000,72.238,-59.517,522.207541,0.057111,-0.091352,0.010960
28 Sep 2017 23:54:00.000,75.579,-66.182,522.798001,0.053902,-0.134920,0.008688
28 Sep 2017 23:55:00.000,78.646,-76.399,523.247553,0.047615,-0.213372,0.006271
28 Sep 2017 23:56:00.000,81.156,-92.925,523.548732,0.034383,-0.347072,0.003751
28 Sep 2017 23:57:00.000,82.522,-118.257,523.696653,0.009056,-0.482746,0.001172
28 Sep 2017 23:58:00.000,82.128,-146.922,523.689087,-0.021421,-0.436263,-0.001422
28 Sep 2017 23:59:00.000,80.182,-168.470,523.526502,-0.041255,-0.282978,-0.003986
29 Sep 2017 00:00:00.000,77.383,178.114,523.212048,-0.050853,-0.174112,-0.006475
29 Sep 2017 00:01:00.000,74.177,169.672,522.751504,-0.055514,-0.113258,-0.008847
29 Sep 2017 00:02:00.000,70.764,164.000,522.153188,-0.057996,-0.078926,-0.011059
29 Sep 2017 00:03:00.000,67.237,159.929,521.427809,-0.059447,-0.058399,-0.013075
29 Sep 2017 00:04:00.000,63.641,156.844,520.588296,-0.060368,-0.045376,-0.014857
29 Sep 2017 00:05:00.000,59.999,154.398,519.649577,-0.060993,-0.036682,-0.016375
29 Sep 2017 00:06:00.000,56.325,152.390,518.628330,-0.061442,-0.030627,-0.017602
29 Sep 2017 00:07:00.000,52.628,150.690,517.542697,-0.061779,-0.026265,-0.018517
29 Sep 2017 00:08:00.000,48.913,149.215,516.411977,-0.062043,-0.023032,-0.019102
29 Sep 2017 00:09:00.000,45.184,147.910,515.256291,-0.062256,-0.020582,-0.019347
29 Sep 2017 00:10:00.000,41.443,146.734,514.096236,-0.062433,-0.018691,-0.019247
29 Sep 2017 00:11:00.000,37.693,145.659,512.952520,-0.062581,-0.017212,-0.018803
29 Sep 2017 00:12:00.000,33.934,144.663,511.845599,-0.062708,-0.016042,-0.018022
29 Sep 2017 00:13:00.000,30.168,143.729,510.795312,-0.062817,-0.015112,-0.016918
29 Sep 2017 00:14:00.000,26.396,142.846,509.820520,-0.062909,-0.014370,-0.015509
29 Sep 2017 00:15:00.000,22.619,142.002,508.938769,-0.062988,-0.013781,-0.013821
29 Sep 2017 00:16:00.000,18.838,141.189,508.165969,-0.063054,-0.013317,-0.011884
29 Sep 2017 00:17:00.000,15.053,140.402,507.516096,-0.063107,-0.012960,-0.009731
29 Sep 2017 00:18:00.000,11.265,139.632,507.000939,-0.063148,-0.012696,-0.007401
29 Sep 2017 00:19:00.000,7.475,138.876,506.629876,-0.063177,-0.012514,-0.004936
29 Sep 2017 00:20:00.000,3.684,138.129,506.409702,-0.063194,-0.012408,-0.002380
29 Sep 2017 00:21:00.000,-0.108,137.386,506.344498,-0.063199,-0.012374,0.000221
29 Sep 2017 00:22:00.000,-3.899,136.643,506.435556,-0.063193,-0.012412,0.002820
29 Sep 2017 00:23:00.000,-7.690,135.895,506.681353,-0.063175,-0.012522,0.005370
29 Sep 2017 00:24:00.000,-11.480,135.139,507.077580,-0.063145,-0.012708,0.007825
29 Sep 2017 00:25:00.000,-15.268,134.369,507.617221,-0.063103,-0.012978,0.010142
29 Sep 2017 00:26:00.000,-19.052,133.580,508.290689,-0.063049,-0.013340,0.012278
29 Sep 2017 00:27:00.000,-22.833,132.766,509.085995,-0.062982,-0.013810,0.014196
29 Sep 2017 00:28:00.000,-26.610,131.920,509.988981,-0.062902,-0.014407,0.015861
29 Sep 2017 00:29:00.000,-30.381,131.034,510.983574,-0.062808,-0.015159,0.017244
29 Sep 2017 00:30:00.000,-34.147,130.097,512.052085,-0.062699,-0.016101,0.018320
29 Sep 2017 00:31:00.000,-37.905,129.097,513.175527,-0.062571,-0.017286,0.019071
29 Sep 2017 00:32:00.000,-41.655,128.016,514.333964,-0.062420,-0.018785,0.019484
29 Sep 2017 00:33:00.000,-45.395,126.834,515.506865,-0.062242,-0.020703,0.019552
29 Sep 2017 00:34:00.000,-49.123,125.521,516.673469,-0.062026,-0.023190,0.019274
29 Sep 2017 00:35:00.000,-52.837,124.036,517.813152,-0.061758,-0.026475,0.018656
29 Sep 2017 00:36:00.000,-56.532,122.321,518.905789,-0.061416,-0.030914,0.017708
29 Sep 2017 00:37:00.000,-60.204,120.291,519.932099,-0.060959,-0.037086,0.016448
29 Sep 2017 00:38:00.000,-63.844,117.817,520.873981,-0.060322,-0.045969,0.014898
29 Sep 2017 00:39:00.000,-67.437,114.687,521.714818,-0.059379,-0.059307,0.013085
29 Sep 2017 00:40:00.000,-70.959,110.547,522.439760,-0.057886,-0.080396,0.011041
29 Sep 2017 00:41:00.000,-74.362,104.758,523.035976,-0.055323,-0.115790,0.008801
29 Sep 2017 00:42:00.000,-77.553,96.109,523.492865,-0.050481,-0.178688,0.006404
29 Sep 2017 00:43:00.000,-80.319,82.324,523.802234,-0.040473,-0.290806,0.003891
29 Sep 2017 00:44:00.000,-82.197,60.266,523.958435,-0.019922,-0.443863,0.001306
29 Sep 2017 00:45:00.000,-82.489,31.467,523.958457,0.010765,-0.478529,-0.001307
29 Sep 2017 00:46:00.000,-81.039,6.597,523.801981,0.035399,-0.338278,-0.003902
29 Sep 2017 00:47:00.000,-78.487,-9.488,523.491380,0.048093,-0.207687,-0.006436
29 Sep 2017 00:48:00.000,-75.399,-19.447,523.031689,0.054133,-0.131785,-0.008864
29 Sep 2017 00:49:00.000,-72.049,-25.969,522.430520,0.057234,-0.089574,-0.011145
29 Sep 2017 00:50:00.000,-68.557,-30.541,521.697935,0.058989,-0.064906,-0.013238
29 Sep 2017 00:51:00.000,-64.983,-33.942,520.846291,0.060071,-0.049584,-0.015107
29 Sep 2017 00:52:00.000,-61.356,-36.596,519.890024,0.060788,-0.039535,-0.016720
29 Sep 2017 00:53:00.000,-57.693,-38.749,518.845421,0.061294,-0.032640,-0.018048
29 Sep 2017 00:54:00.000,-54.003,-40.552,517.730340,0.061668,-0.027730,-0.019066
29 Sep 2017 00:55:00.000,-50.294,-42.102,516.563910,0.061957,-0.024127,-0.019757
29 Sep 2017 00:56:00.000,-46.570,-43.465,515.366207,0.062188,-0.021418,-0.020107
29 Sep 2017 00:57:00.000,-42.833,-44.685,514.157910,0.062377,-0.019340,-0.020110
29 Sep 2017 00:58:00.000,-39.085,-45.795,512.959939,0.062536,-0.017722,-0.019764
29 Sep 2017 00:59:00.000,-35.329,-46.818,511.793091,0.062672,-0.016447,-0.019074
29 Sep 2017 01:00:00.000,-31.565,-47.774,510.677675,0.062787,-0.015434,-0.018053
29 Sep 2017 01:01:00.000,-27.794,-48.675,509.633146,0.062887,-0.014627,-0.016716
29 Sep 2017 01:02:00.000,-24.019,-49.532,508.677756,0.062971,-0.013985,-0.015087
29 Sep 2017 01:03:00.000,-20.238,-50.356,507.828227,0.063042,-0.013477,-0.013193
29 Sep 2017 01:04:00.000,-16.454,-51.152,507.099442,0.063100,-0.013082,-0.011069
29 Sep 2017 01:05:00.000,-12.666,-51.927,506.504172,0.063146,-0.012785,-0.008750
29 Sep 2017 01:06:00.000,-8.877,-52.688,506.052844,0.063180,-0.012573,-0.006279
29 Sep 2017 01:07:00.000,-5.085,-53.438,505.753340,0.063202,-0.012440,-0.003698
29 Sep 2017 01:08:00.000,-1.292,-54.182,505.610859,0.063212,-0.012380,-0.001054
29 Sep 2017 01:09:00.000,2.500,-54.925,505.627814,0.063211,-0.012391,0.001607
29 Sep 2017 01:10:00.000,6.293,-55.670,505.803788,0.063197,-0.012474,0.004238
29 Sep 2017 01:11:00.000,10.084,-56.423,506.135547,0.063172,-0.012632,0.006791
29 Sep 2017 01:12:00.000,13.873,-57.188,506.617093,0.063134,-0.012870,0.009223
29 Sep 2017 01:13:00.000,17.660,-57.969,507.239786,0.063085,-0.013197,0.011488
29 Sep 2017 01:14:00.000,21.443,-58.774,507.992496,0.063023,-0.013626,0.013549
29 Sep 2017 01:15:00.000,25.222,-59.607,508.861819,0.062948,-0.014174,0.015369
29 Sep 2017 01:16:00.000,28.996,-60.477,509.832318,0.062859,-0.014865,0.016917
29 Sep 2017 01:17:00.000,32.765,-61.394,510.886810,0.062755,-0.015732,0.018165
29 Sep 2017 01:18:00.000,36.527,-62.370,512.006682,0.062634,-0.016822,0.019093
29 Sep 2017 01:19:00.000,40.280,-63.418,513.172224,0.062492,-0.018196,0.019685
29 Sep 2017 01:20:00.000,44.025,-64.561,514.362984,0.062324,-0.019946,0.019933
29 Sep 2017 01:21:00.000,47.759,-65.822,515.558135,0.062123,-0.022204,0.019832
29 Sep 2017 01:22:00.000,51.479,-67.239,516.736840,0.061876,-0.025164,0.019386
29 Sep 2017 01:23:00.000,55.182,-68.862,517.878616,0.061563,-0.029130,0.018604
29 Sep 2017 01:24:00.000,58.864,-70.764,518.963693,0.061154,-0.034583,0.017500
29 Sep 2017 01:25:00.000,62.518,-73.057,519.973344,0.060592,-0.042325,0.016095
29 Sep 2017 01:26:00.000,66.131,-75.916,520.890216,0.059780,-0.053762,0.014413
29 Sep 2017 01:27:00.000,69.683,-79.633,521.698611,0.058528,-0.071489,0.012486
29 Sep 2017 01:28:00.000,73.138,-84.719,522.384755,0.056444,-0.100580,0.010346
29 Sep 2017 01:29:00.000,76.423,-92.129,522.937026,0.052648,-0.151311,0.008031
29 Sep 2017 01:30:00.000,79.381,-103.689,523.346143,0.045028,-0.242891,0.005583
29 Sep 2017 01:31:00.000,81.659,-122.439,523.605320,0.028976,-0.389312,0.003042
29 Sep 2017 01:32:00.000,82.600,-149.687,523.710375,0.000722,-0.492797,0.000454
29 Sep 2017 01:33:00.000,81.736,-177.205,523.659799,-0.027952,-0.396489,-0.002136
29 Sep 2017 01:34:00.000,79.502,163.645,523.454776,-0.044528,-0.248381,-0.004684
29 Sep 2017 01:35:00.000,76.565,151.833,523.099167,-0.052407,-0.154387,-0.007147
29 Sep 2017 01:36:00.000,73.291,144.284,522.599441,-0.056316,-0.102299,-0.009480
29 Sep 2017 01:37:00.000,69.842,139.118,521.964569,-0.058451,-0.072506,-0.011643
29 Sep 2017 01:38:00.000,66.294,135.353,521.205873,-0.059730,-0.054401,-0.013599
29 Sep 2017 01:39:00.000,62.683,132.462,520.336842,-0.060556,-0.042749,-0.015314
29 Sep 2017 01:40:00.000,59.032,130.148,519.372898,-0.061125,-0.034875,-0.016757
29 Sep 2017 01:41:00.000,55.351,128.231,518.331142,-0.061540,-0.029340,-0.017903
29 Sep 2017 01:42:00.000,51.649,126.597,517.230060,-0.061855,-0.025319,-0.018731
29 Sep 2017 01:43:00.000,47.930,125.172,516.089209,-0.062104,-0.022320,-0.019225
29 Sep 2017 01:44:00.000,44.198,123.905,514.928877,-0.062306,-0.020036,-0.019378
29 Sep 2017 01:45:00.000,40.454,122.758,513.769733,-0.062475,-0.018266,-0.019185
29 Sep 2017 01:46:00.000,36.701,121.705,512.632461,-0.062617,-0.016876,-0.018650
29 Sep 2017 01:47:00.000,32.940,120.727,511.537394,-0.062739,-0.015776,-0.017780
29 Sep 2017 01:48:00.000,29.173,119.808,510.504153,-0.062843,-0.014899,-0.016592
29 Sep 2017 01:49:00.000,25.400,118.935,509.551291,-0.062932,-0.014201,-0.015105
29 Sep 2017 01:50:00.000,21.621,118.101,508.695957,-0.063007,-0.013647,-0.013346
29 Sep 2017 01:51:00.000,17.839,117.295,507.953580,-0.063069,-0.013213,-0.011346
29 Sep 2017 01:52:00.000,14.053,116.513,507.337588,-0.063119,-0.012882,-0.009141
29 Sep 2017 01:53:00.000,10.265,115.748,506.859155,-0.063157,-0.012640,-0.006769
29 Sep 2017 01:54:00.000,6.475,114.995,506.526996,-0.063183,-0.012478,-0.004273
29 Sep 2017 01:55:00.000,2.683,114.249,506.347200,-0.063197,-0.012392,-0.001699
29 Sep 2017 01:56:00.000,-1.109,113.506,506.323120,-0.063199,-0.012377,0.000908
29 Sep 2017 01:57:00.000,-4.901,112.762,506.455305,-0.063190,-0.012434,0.003501
29 Sep 2017 01:58:00.000,-8.691,112.013,506.741490,-0.063169,-0.012563,0.006033
29 Sep 2017 01:59:00.000,-12.481,111.253,507.176643,-0.063135,-0.012771,0.008458
29 Sep 2017 02:00:00.000,-16.267,110.478,507.753051,-0.063090,-0.013064,0.010733
29 Sep 2017 02:01:00.000,-20.051,109.683,508.460472,-0.063033,-0.013453,0.012817
29 Sep 2017 02:02:00.000,-23.831,108.862,509.286319,-0.062963,-0.013955,0.014673
29 Sep 2017 02:03:00.000,-27.606,108.006,510.215897,-0.062880,-0.014590,0.016268
29 Sep 2017 02:04:00.000,-31.376,107.108,511.232673,-0.062782,-0.015387,0.017574
29 Sep 2017 02:05:00.000,-35.140,106.156,512.318578,-0.062667,-0.016388,0.018568
29 Sep 2017 02:06:00.000,-38.896,105.136,513.454337,-0.062534,-0.017648,0.019233
29 Sep 2017 02:07:00.000,-42.644,104.031,514.619814,-0.062377,-0.019246,0.019557
29 Sep 2017 02:08:00.000,-46.381,102.818,515.794378,-0.062189,-0.021297,0.019535
29 Sep 2017 02:09:00.000,-50.105,101.463,516.957261,-0.061961,-0.023968,0.019168
29 Sep 2017 02:10:00.000,-53.815,99.924,518.087931,-0.061677,-0.027517,0.018463
29 Sep 2017 02:11:00.000,-57.505,98.136,519.166444,-0.061309,-0.032346,0.017432
29 Sep 2017 02:12:00.000,-61.169,96.004,520.173795,-0.060813,-0.039116,0.016094
29 Sep 2017 02:13:00.000,-64.798,93.381,521.092236,-0.060110,-0.048961,0.014473
29 Sep 2017 02:14:00.000,-68.376,90.027,521.905584,-0.059053,-0.063934,0.012596
29 Sep 2017 02:15:00.000,-71.872,85.530,522.599493,-0.057346,-0.087969,0.010497
29 Sep 2017 02:16:00.000,-75.232,79.137,523.161692,-0.054342,-0.128969,0.008213
