"Time (LCLG)","Lat (deg)","Lon (deg)","Alt (km)"
24 Sep 2017 16:10:00.640,31.886,-140.219,514.799895
24 Sep 2017 16:11:00.640,28.120,-141.123,513.825094
24 Sep 2017 16:12:00.640,24.350,-141.984,512.920427
24 Sep 2017 16:13:00.640,20.574,-142.810,512.102441
24 Sep 2017 16:14:00.640,16.795,-143.608,511.385957
24 Sep 2017 16:15:00.640,13.012,-144.385,510.783800
24 Sep 2017 16:16:00.640,9.227,-145.146,510.306555
24 Sep 2017 16:17:00.640,5.440,-145.897,509.962380
24 Sep 2017 16:18:00.640,1.653,-146.641,509.756849
24 Sep 2017 16:19:00.640,-2.136,-147.383,509.692855
24 Sep 2017 16:20:00.640,-5.924,-148.128,509.770556
24 Sep 2017 16:21:00.640,-9.710,-148.880,509.987379
24 Sep 2017 16:22:00.640,-13.496,-149.643,510.338070
24 Sep 2017 16:23:00.640,-17.279,-150.422,510.814802
24 Sep 2017 16:24:00.640,-21.058,-151.224,511.407322
24 Sep 2017 16:25:00.640,-24.834,-152.053,512.103156
24 Sep 2017 16:26:00.640,-28.605,-152.919,512.887838
24 Sep 2017 16:27:00.640,-32.371,-153.831,513.745193
24 Sep 2017 16:28:00.640,-36.131,-154.799,514.657637
24 Sep 2017 16:29:00.640,-39.882,-155.840,515.606506
24 Sep 2017 16:30:00.640,-43.625,-156.971,516.572403
24 Sep 2017 16:31:00.640,-47.358,-158.218,517.535555
24 Sep 2017 16:32:00.640,-51.077,-159.616,518.476171
24 Sep 2017 16:33:00.640,-54.781,-161.214,519.374806
24 Sep 2017 16:34:00.640,-58.464,-163.081,520.212708
24 Sep 2017 16:35:00.640,-62.120,-165.325,520.972153
24 Sep 2017 16:36:00.640,-65.736,-168.112,521.636765
24 Sep 2017 16:37:00.640,-69.296,-171.716,522.191803
24 Sep 2017 16:38:00.640,-72.763,-176.618,522.624424
24 Sep 2017 16:39:00.640,-76.072,176.294,522.923914
24 Sep 2017 16:40:00.640,-79.077,165.315,523.081877
24 Sep 2017 16:41:00.640,-81.456,147.513,523.092391
24 Sep 2017 16:42:00.640,-82.579,121.006,522.952116
24 Sep 2017 16:43:00.640,-81.906,92.926,522.660369
24 Sep 2017 16:44:00.640,-79.785,72.796,522.219144
24 Sep 2017 16:45:00.640,-76.901,60.346,521.633096
24 Sep 2017 16:46:00.640,-73.652,52.441,520.909477
24 Sep 2017 16:47:00.640,-70.216,47.073,520.058032
24 Sep 2017 16:48:00.640,-66.674,43.184,519.090847
24 Sep 2017 16:49:00.640,-63.067,40.214,518.022163
24 Sep 2017 16:50:00.640,-59.417,37.846,516.868148
24 Sep 2017 16:51:00.640,-55.736,35.891,515.646638
24 Sep 2017 16:52:00.640,-52.033,34.230,514.376845
24 Sep 2017 16:53:00.640,-48.312,32.785,513.079036
24 Sep 2017 16:54:00.640,-44.577,31.501,511.774193
24 Sep 2017 16:55:00.640,-40.831,30.342,510.483657
24 Sep 2017 16:56:00.640,-37.075,29.279,509.228763
24 Sep 2017 16:57:00.640,-33.311,28.293,508.030461
24 Sep 2017 16:58:00.640,-29.541,27.368,506.908955
24 Sep 2017 16:59:00.640,-25.764,26.490,505.883337
24 Sep 2017 17:00:00.640,-21.982,25.651,504.971247
24 Sep 2017 17:01:00.640,-18.195,24.842,504.188550
24 Sep 2017 17:02:00.640,-14.406,24.057,503.549045
24 Sep 2017 17:03:00.640,-10.613,23.290,503.064212
24 Sep 2017 17:04:00.640,-6.819,22.535,502.742995
24 Sep 2017 17:05:00.640,-3.023,21.788,502.591633
24 Sep 2017 17:06:00.640,0.773,21.044,502.613542
24 Sep 2017 17:07:00.640,4.569,20.299,502.809246
24 Sep 2017 17:08:00.640,8.363,19.550,503.176365
24 Sep 2017 17:09:00.640,12.157,18.790,503.709654
24 Sep 2017 17:10:00.640,15.947,18.016,504.401095
24 Sep 2017 17:11:00.640,19.735,17.222,505.240043
24 Sep 2017 17:12:00.640,23.519,16.402,506.213417
24 Sep 2017 17:13:00.640,27.298,15.549,507.305936
24 Sep 2017 17:14:00.640,31.071,14.653,508.500389
24 Sep 2017 17:15:00.640,34.838,13.705,509.777947
24 Sep 2017 17:16:00.640,38.597,12.691,511.118495
24 Sep 2017 17:17:00.640,42.348,11.592,512.500980
24 Sep 2017 17:18:00.640,46.088,10.387,513.903786
24 Sep 2017 17:19:00.640,49.815,9.044,515.305097
24 Sep 2017 17:20:00.640,53.528,7.519,516.683274
24 Sep 2017 17:21:00.640,57.221,5.752,518.017221
24 Sep 2017 17:22:00.640,60.888,3.649,519.286730
24 Sep 2017 17:23:00.640,64.521,1.069,520.472819
24 Sep 2017 17:24:00.640,68.103,-2.219,521.558036
24 Sep 2017 17:25:00.640,71.607,-6.610,522.526745
24 Sep 2017 17:26:00.640,74.980,-12.822,523.365365
24 Sep 2017 17:27:00.640,78.111,-22.222,524.062587
24 Sep 2017 17:28:00.640,80.755,-37.329,524.609544
24 Sep 2017 17:29:00.640,82.387,-61.072,524.999945
24 Sep 2017 17:30:00.640,82.332,-90.003,525.230158
24 Sep 2017 17:31:00.640,80.621,-113.219,525.299262
24 Sep 2017 17:32:00.640,77.939,-127.897,525.209043
24 Sep 2017 17:33:00.640,74.790,-137.053,524.963956
24 Sep 2017 17:34:00.640,71.409,-143.128,524.571034
24 Sep 2017 17:35:00.640,67.902,-147.439,524.039764
24 Sep 2017 17:36:00.640,64.320,-150.676,523.381913
24 Sep 2017 17:37:00.640,60.688,-153.223,522.611329
24 Sep 2017 17:38:00.640,57.023,-155.302,521.743693
24 Sep 2017 17:39:00.640,53.333,-157.053,520.796247
24 Sep 2017 17:40:00.640,49.624,-158.565,519.787493
24 Sep 2017 17:41:00.640,45.901,-159.899,518.736868
24 Sep 2017 17:42:00.640,42.166,-161.097,517.664404
24 Sep 2017 17:43:00.640,38.421,-162.189,516.590369
24 Sep 2017 17:44:00.640,34.667,-163.199,515.534908
24 Sep 2017 17:45:00.640,30.907,-164.144,514.517683
24 Sep 2017 17:46:00.640,27.140,-165.036,513.557514
24 Sep 2017 17:47:00.640,23.368,-165.887,512.672039
24 Sep 2017 17:48:00.640,19.591,-166.705,511.877394
24 Sep 2017 17:49:00.640,15.811,-167.497,511.187914
24 Sep 2017 17:50:00.640,12.027,-168.269,510.615867
24 Sep 2017 17:51:00.640,8.242,-169.027,510.171234
24 Sep 2017 17:52:00.640,4.455,-169.775,509.861517
24 Sep 2017 17:53:00.640,0.667,-170.519,509.691606
24 Sep 2017 17:54:00.640,-3.122,-171.262,509.663690
24 Sep 2017 17:55:00.640,-6.909,-172.008,509.777218
24 Sep 2017 17:56:00.640,-10.696,-172.762,510.028915
24 Sep 2017 17:57:00.640,-14.481,-173.529,510.412848
24 Sep 2017 17:58:00.640,-18.263,-174.313,510.920543
24 Sep 2017 17:59:00.640,-22.042,-175.121,511.541150
24 Sep 2017 18:00:00.640,-25.816,-175.960,512.261651
24 Sep 2017 18:01:00.640,-29.586,-176.837,513.067107
24 Sep 2017 18:02:00.640,-33.351,-177.762,513.940944
24 Sep 2017 18:03:00.640,-37.108,-178.747,514.865263
24 Sep 2017 18:04:00.640,-40.858,-179.809,515.821170
24 Sep 2017 18:05:00.640,-44.598,179.032,516.789134
24 Sep 2017 18:06:00.640,-48.328,177.750,517.749336
24 Sep 2017 18:07:00.640,-52.044,176.305,518.682037
24 Sep 2017 18:08:00.640,-55.742,174.645,519.567934
24 Sep 2017 18:09:00.640,-59.419,172.691,520.388503
24 Sep 2017 18:10:00.640,-63.066,170.325,521.126337
24 Sep 2017 18:11:00.640,-66.670,167.358,521.765451
24 Sep 2017 18:12:00.640,-70.210,163.474,522.291565
24 Sep 2017 18:13:00.640,-73.644,158.112,522.692365
24 Sep 2017 18:14:00.640,-76.892,150.220,522.957712
24 Sep 2017 18:15:00.640,-79.777,137.792,523.079835
24 Sep 2017 18:16:00.640,-81.901,117.695,523.053465
24 Sep 2017 18:17:00.640,-82.580,89.632,522.875940
24 Sep 2017 18:18:00.640,-81.462,63.099,522.547265
24 Sep 2017 18:19:00.640,-79.086,45.266,522.070120
24 Sep 2017 18:20:00.640,-76.080,34.268,521.449836
24 Sep 2017 18:21:00.640,-72.771,27.169,520.694314
24 Sep 2017 18:22:00.640,-69.301,22.261,519.813914
24 Sep 2017 18:23:00.640,-65.740,18.653,518.821294
24 Sep 2017 18:24:00.640,-62.120,15.864,517.731210
24 Sep 2017 18:25:00.640,-58.460,13.618,516.560279
24 Sep 2017 18:26:00.640,-54.773,11.749,515.326716
24 Sep 2017 18:27:00.640,-51.065,10.151,514.050026
24 Sep 2017 18:28:00.640,-47.340,8.752,512.750687
24 Sep 2017 18:29:00.640,-43.603,7.504,511.449799
24 Sep 2017 18:30:00.640,-39.854,6.372,510.168728
24 Sep 2017 18:31:00.640,-36.096,5.331,508.928731
24 Sep 2017 18:32:00.640,-32.330,4.362,507.750592
24 Sep 2017 18:33:00.640,-28.557,3.450,506.654248
24 Sep 2017 18:34:00.640,-24.779,2.584,505.658438
24 Sep 2017 18:35:00.640,-20.996,1.753,504.780359
24 Sep 2017 18:36:00.640,-17.209,0.951,504.035356
24 Sep 2017 18:37:00.640,-13.418,0.171,503.436642
24 Sep 2017 18:38:00.640,-9.625,-0.593,502.995046
24 Sep 2017 18:39:00.640,-5.831,-1.345,502.718815
24 Sep 2017 18:40:00.640,-2.035,-2.091,502.613458
24 Sep 2017 18:41:00.640,1.761,-2.834,502.681637
24 Sep 2017 18:42:00.640,5.557,-3.580,502.923114
24 Sep 2017 18:43:00.640,9.351,-4.332,503.334753
24 Sep 2017 18:44:00.640,13.144,-5.094,503.910574
24 Sep 2017 18:45:00.640,16.934,-5.873,504.641858
24 Sep 2017 18:46:00.640,20.721,-6.673,505.517304
24 Sep 2017 18:47:00.640,24.503,-7.501,506.523233
24 Sep 2017 18:48:00.640,28.281,-8.364,507.643833
24 Sep 2017 18:49:00.640,32.052,-9.273,508.861446
24 Sep 2017 18:50:00.640,35.817,-10.237,510.156874
24 Sep 2017 18:51:00.640,39.574,-11.271,511.509728
24 Sep 2017 18:52:00.640,43.322,-12.395,512.898777
24 Sep 2017 18:53:00.640,47.059,-13.633,514.302319
24 Sep 2017 18:54:00.640,50.783,-15.018,515.698555
24 Sep 2017 18:55:00.640,54.491,-16.599,517.065958
24 Sep 2017 18:56:00.640,58.178,-18.443,518.383636
24 Sep 2017 18:57:00.640,61.838,-20.654,519.631675
24 Sep 2017 18:58:00.640,65.459,-23.391,520.791470
24 Sep 2017 18:59:00.640,69.024,-26.919,521.846025
24 Sep 2017 19:00:00.640,72.500,-31.696,522.780222
24 Sep 2017 19:01:00.640,75.824,-38.568,523.581061
24 Sep 2017 19:02:00.640,78.861,-49.155,524.237864
24 Sep 2017 19:03:00.640,81.306,-66.299,524.742431
24 Sep 2017 19:04:00.640,82.554,-92.213,525.089164
24 Sep 2017 19:05:00.640,82.022,-120.603,525.275146
24 Sep 2017 19:06:00.640,79.990,-141.442,525.300171
24 Sep 2017 19:07:00.640,77.152,-154.373,525.166735
24 Sep 2017 19:08:00.640,73.927,-162.546,524.879983
24 Sep 2017 19:09:00.640,70.506,-168.068,524.447612
24 Sep 2017 19:10:00.640,66.976,-172.050,523.879729
24 Sep 2017 19:11:00.640,63.379,-175.079,523.188677
24 Sep 2017 19:12:00.640,59.737,-177.487,522.388814
24 Sep 2017 19:13:00.640,56.065,-179.470,521.496265
24 Sep 2017 19:14:00.640,52.369,178.849,520.528642
24 Sep 2017 19:15:00.640,48.657,177.388,519.504732
24 Sep 2017 19:16:00.640,44.930,176.093,518.444172
24 Sep 2017 19:17:00.640,41.192,174.925,517.367099
24 Sep 2017 19:18:00.640,37.445,173.856,516.293794
24 Sep 2017 19:19:00.640,33.689,172.864,515.244322
24 Sep 2017 19:20:00.640,29.927,171.935,514.238167
24 Sep 2017 19:21:00.640,26.159,171.054,513.293886
24 Sep 2017 19:22:00.640,22.385,170.213,512.428764
24 Sep 2017 19:23:00.640,18.608,169.402,511.658503
24 Sep 2017 19:24:00.640,14.826,168.616,510.996933
24 Sep 2017 19:25:00.640,11.042,167.848,510.455754
24 Sep 2017 19:26:00.640,7.256,167.093,510.044324
24 Sep 2017 19:27:00.640,3.469,166.346,509.769484
24 Sep 2017 19:28:00.640,-0.319,165.603,509.635432
24 Sep 2017 19:29:00.640,-4.108,164.860,509.643649
24 Sep 2017 19:30:00.640,-7.895,164.112,509.792876
24 Sep 2017 19:31:00.640,-11.681,163.355,510.079142
24 Sep 2017 19:32:00.640,-15.466,162.584,510.495839
24 Sep 2017 19:33:00.640,-19.247,161.794,511.033860
24 Sep 2017 19:34:00.640,-23.025,160.979,511.681768
24 Sep 2017 19:35:00.640,-26.798,160.131,512.426020
24 Sep 2017 19:36:00.640,-30.567,159.243,513.251223
24 Sep 2017 19:37:00.640,-34.330,158.303,514.140422
24 Sep 2017 19:38:00.640,-38.085,157.299,515.075426
24 Sep 2017 19:39:00.640,-41.833,156.215,516.037138
24 Sep 2017 19:40:00.640,-45.571,155.027,517.005911
24 Sep 2017 19:41:00.640,-49.297,153.706,517.961909
24 Sep 2017 19:42:00.640,-53.009,152.211,518.885468
24 Sep 2017 19:43:00.640,-56.702,150.483,519.757446
24 Sep 2017 19:44:00.640,-60.372,148.436,520.559576
24 Sep 2017 19:45:00.640,-64.009,145.936,521.274783
24 Sep 2017 19:46:00.640,-67.599,142.767,521.887494
24 Sep 2017 19:47:00.640,-71.117,138.566,522.383909
24 Sep 2017 19:48:00.640,-74.513,132.675,522.752254
24 Sep 2017 19:49:00.640,-77.690,123.847,522.982982
24 Sep 2017 19:50:00.640,-80.427,109.743,523.068952
24 Sep 2017 19:51:00.640,-82.247,87.260,523.005558
24 Sep 2017 19:52:00.640,-82.452,58.386,522.790818
24 Sep 2017 19:53:00.640,-80.934,33.920,522.425426
24 Sep 2017 19:54:00.640,-78.346,18.197,521.912747
24 Sep 2017 19:55:00.640,-75.240,8.447,521.258779
24 Sep 2017 19:56:00.640,-71.879,2.041,520.472069
24 Sep 2017 19:57:00.640,-68.381,-2.464,519.563580
24 Sep 2017 19:58:00.640,-64.801,-5.823,518.546528
24 Sep 2017 19:59:00.640,-61.170,-8.450,517.436166
24 Sep 2017 20:00:00.640,-57.502,-10.584,516.249546
24 Sep 2017 20:01:00.640,-53.809,-12.375,515.005236
24 Sep 2017 20:02:00.640,-50.096,-13.916,513.723018
24 Sep 2017 20:03:00.640,-46.368,-15.271,512.423554
24 Sep 2017 20:04:00.640,-42.627,-16.486,511.128038
24 Sep 2017 20:05:00.640,-38.876,-17.592,509.857834
24 Sep 2017 20:06:00.640,-35.115,-18.612,508.634102
24 Sep 2017 20:07:00.640,-31.348,-19.565,507.477429
24 Sep 2017 20:08:00.640,-27.574,-20.464,506.407465
24 Sep 2017 20:09:00.640,-23.794,-21.321,505.442570
24 Sep 2017 20:10:00.640,-20.010,-22.143,504.599479
24 Sep 2017 20:11:00.640,-16.222,-22.939,503.893000
24 Sep 2017 20:12:00.640,-12.431,-23.714,503.335739
24 Sep 2017 20:13:00.640,-8.637,-24.474,502.937863
24 Sep 2017 20:14:00.640,-4.842,-25.225,502.706913
24 Sep 2017 20:15:00.640,-1.046,-25.969,502.647658
24 Sep 2017 20:16:00.640,2.750,-26.713,502.762004
24 Sep 2017 20:17:00.640,6.545,-27.460,503.048953
24 Sep 2017 20:18:00.640,10.339,-28.214,503.504617
24 Sep 2017 20:19:00.640,14.131,-28.980,504.122287
24 Sep 2017 20:20:00.640,17.920,-29.764,504.892554
24 Sep 2017 20:21:00.640,21.706,-30.570,505.803475
24 Sep 2017 20:22:00.640,25.487,-31.407,506.840791
24 Sep 2017 20:23:00.640,29.263,-32.281,507.988182
24 Sep 2017 20:24:00.640,33.033,-33.202,509.227558
24 Sep 2017 20:25:00.640,36.796,-34.183,510.539381
24 Sep 2017 20:26:00.640,40.551,-35.239,511.903010
24 Sep 2017 20:27:00.640,44.296,-36.390,513.297060
24 Sep 2017 20:28:00.640,48.030,-37.662,514.699773
24 Sep 2017 20:29:00.640,51.750,-39.093,516.089390
24 Sep 2017 20:30:00.640,55.453,-40.735,517.444520
24 Sep 2017 20:31:00.640,59.133,-42.663,518.744500
24 Sep 2017 20:32:00.640,62.784,-44.992,519.969732
24 Sep 2017 20:33:00.640,66.393,-47.904,521.102011
24 Sep 2017 20:34:00.640,69.939,-51.701,522.124810
24 Sep 2017 20:35:00.640,73.384,-56.920,523.023551
24 Sep 2017 20:36:00.640,76.651,-64.559,523.785828
24 Sep 2017 20:37:00.640,79.573,-76.528,524.401602
24 Sep 2017 20:38:00.640,81.777,-95.914,524.863351
24 Sep 2017 20:39:00.640,82.594,-123.561,525.166178
24 Sep 2017 20:40:00.640,81.608,-150.613,525.307877
24 Sep 2017 20:41:00.640,79.307,-169.119,525.288961
24 Sep 2017 20:42:00.640,76.339,179.466,525.112630
24 Sep 2017 20:43:00.640,73.051,172.135,524.784716
24 Sep 2017 20:44:00.640,69.596,167.093,524.313567
24 Sep 2017 20:45:00.640,66.045,163.402,523.709903
24 Sep 2017 20:46:00.640,62.435,160.559,522.986622
24 Sep 2017 20:47:00.640,58.784,158.277,522.158579
24 Sep 2017 20:48:00.640,55.105,156.382,521.242324
24 Sep 2017 20:49:00.640,51.405,154.765,520.255817
24 Sep 2017 20:50:00.640,47.688,153.352,519.218109
24 Sep 2017 20:51:00.640,43.959,152.093,518.149010
24 Sep 2017 20:52:00.640,40.218,150.954,517.068741
24 Sep 2017 20:53:00.640,36.468,149.906,515.997571
24 Sep 2017 20:54:00.640,32.711,148.932,514.955459
24 Sep 2017 20:55:00.640,28.947,148.016,513.961691
24 Sep 2017 20:56:00.640,25.177,147.147,513.034532
24 Sep 2017 20:57:00.640,21.402,146.314,512.190895
24 Sep 2017 20:58:00.640,17.624,145.511,511.446029
24 Sep 2017 20:59:00.640,13.842,144.730,510.813239
24 Sep 2017 21:00:00.640,10.057,143.965,510.303645
24 Sep 2017 21:01:00.640,6.271,143.213,509.925968
24 Sep 2017 21:02:00.640,2.483,142.468,509.686378
24 Sep 2017 21:03:00.640,-1.306,141.725,509.588376
24 Sep 2017 21:04:00.640,-5.094,140.981,509.632735
24 Sep 2017 21:05:00.640,-8.881,140.231,509.817488
24 Sep 2017 21:06:00.640,-12.667,139.471,510.137971
24 Sep 2017 21:07:00.640,-16.450,138.696,510.586913
24 Sep 2017 21:08:00.640,-20.231,137.900,511.154582
24 Sep 2017 21:09:00.640,-24.008,137.077,511.828970
24 Sep 2017 21:10:00.640,-27.780,136.219,512.596027
24 Sep 2017 21:11:00.640,-31.547,135.319,513.439921
24 Sep 2017 21:12:00.640,-35.308,134.364,514.343343
24 Sep 2017 21:13:00.640,-39.062,133.341,515.287829
24 Sep 2017 21:14:00.640,-42.807,132.232,516.254101
24 Sep 2017 21:15:00.640,-46.542,131.012,517.222425
24 Sep 2017 21:16:00.640,-50.265,129.651,518.172968
24 Sep 2017 21:17:00.640,-53.973,128.102,519.086165
24 Sep 2017 21:18:00.640,-57.661,126.301,519.943062
24 Sep 2017 21:19:00.640,-61.323,124.151,520.725665
24 Sep 2017 21:20:00.640,-64.950,121.501,521.417256
24 Sep 2017 21:21:00.640,-68.524,118.108,522.002690
24 Sep 2017 21:22:00.640,-72.016,113.547,522.468667
24 Sep 2017 21:23:00.640,-75.368,107.045,522.803962
24 Sep 2017 21:24:00.640,-78.459,97.123,522.999634
24 Sep 2017 21:25:00.640,-81.017,81.104,523.049181
24 Sep 2017 21:26:00.640,-82.479,56.310,522.948666
24 Sep 2017 21:27:00.640,-82.202,27.502,522.696791
24 Sep 2017 21:28:00.640,-80.334,5.370,522.294937
24 Sep 2017 21:29:00.640,-77.572,-8.472,521.747152
24 Sep 2017 21:30:00.640,-74.382,-17.154,521.060097
24 Sep 2017 21:31:00.640,-70.978,-22.962,520.242953
24 Sep 2017 21:32:00.640,-67.454,-27.114,519.307277
24 Sep 2017 21:33:00.640,-63.859,-30.251,518.266827
24 Sep 2017 21:34:00.640,-60.217,-32.731,517.137338
24 Sep 2017 21:35:00.640,-56.542,-34.764,515.936276
24 Sep 2017 21:36:00.640,-52.843,-36.482,514.682544
24 Sep 2017 21:37:00.640,-49.126,-37.969,513.396175
24 Sep 2017 21:38:00.640,-45.394,-39.284,512.097996
24 Sep 2017 21:39:00.640,-41.651,-40.468,510.809268
24 Sep 2017 21:40:00.640,-37.897,-41.550,509.551327
24 Sep 2017 21:41:00.640,-34.135,-42.551,508.345211
24 Sep 2017 21:42:00.640,-30.365,-43.489,507.211288
24 Sep 2017 21:43:00.640,-26.590,-44.376,506.168895
24 Sep 2017 21:44:00.640,-22.809,-45.222,505.235990
24 Sep 2017 21:45:00.640,-19.023,-46.037,504.428828
24 Sep 2017 21:46:00.640,-15.235,-46.827,503.761658
24 Sep 2017 21:47:00.640,-11.443,-47.598,503.246466
24 Sep 2017 21:48:00.640,-7.649,-48.355,502.892744
24 Sep 2017 21:49:00.640,-3.854,-49.104,502.707318
24 Sep 2017 21:50:00.640,-0.058,-49.848,502.694212
24 Sep 2017 21:51:00.640,3.738,-50.592,502.854571
24 Sep 2017 21:52:00.640,7.533,-51.340,503.186639
24 Sep 2017 21:53:00.640,11.327,-52.097,503.685781
24 Sep 2017 21:54:00.640,15.118,-52.867,504.344570
24 Sep 2017 21:55:00.640,18.906,-53.656,505.152916
24 Sep 2017 21:56:00.640,22.691,-54.470,506.098251
24 Sep 2017 21:57:00.640,26.471,-55.315,507.165753
24 Sep 2017 21:58:00.640,30.245,-56.201,508.338613
24 Sep 2017 21:59:00.640,34.014,-57.136,509.598334
24 Sep 2017 22:00:00.640,37.775,-58.135,510.925059
24 Sep 2017 22:01:00.640,41.527,-59.213,512.297922
24 Sep 2017 22:02:00.640,45.269,-60.393,513.695409
24 Sep 2017 22:03:00.640,49.000,-61.702,515.095730
24 Sep 2017 22:04:00.640,52.716,-63.182,516.477193
24 Sep 2017 22:05:00.640,56.413,-64.890,517.818568
24 Sep 2017 22:06:00.640,60.087,-66.909,519.099443
24 Sep 2017 22:07:00.640,63.728,-69.369,520.300560
24 Sep 2017 22:08:00.640,67.323,-72.475,521.404131
24 Sep 2017 22:09:00.640,70.848,-76.578,522.394120
24 Sep 2017 22:10:00.640,74.256,-82.303,523.256502
24 Sep 2017 22:11:00.640,77.454,-90.835,523.979479
24 Sep 2017 22:12:00.640,80.238,-104.408,524.553663
24 Sep 2017 22:13:00.640,82.154,-126.161,524.972215
24 Sep 2017 22:14:00.640,82.505,-154.860,525.230944
24 Sep 2017 22:15:00.640,81.104,-179.980,525.328361
24 Sep 2017 22:16:00.640,78.580,163.683,525.265690
24 Sep 2017 22:17:00.640,75.506,153.573,525.046837
24 Sep 2017 22:18:00.640,72.164,146.966,524.678309
24 Sep 2017 22:19:00.640,68.679,142.343,524.169098
24 Sep 2017 22:20:00.640,65.110,138.910,523.530522
24 Sep 2017 22:21:00.640,61.488,136.235,522.776020
24 Sep 2017 22:22:00.640,57.829,134.067,521.920928
24 Sep 2017 22:23:00.640,54.144,132.253,520.982200
24 Sep 2017 22:24:00.640,50.439,130.695,519.978121
24 Sep 2017 22:25:00.640,46.719,129.326,518.927985
24 Sep 2017 22:26:00.640,42.986,128.102,517.851753
24 Sep 2017 22:27:00.640,39.243,126.988,516.769704
24 Sep 2017 22:28:00.640,35.491,125.962,515.702070
24 Sep 2017 22:29:00.640,31.732,125.004,514.668679
24 Sep 2017 22:30:00.640,27.966,124.101,513.688594
24 Sep 2017 22:31:00.640,24.195,123.242,512.779769
24 Sep 2017 22:32:00.640,20.419,122.418,511.958720
24 Sep 2017 22:33:00.640,16.640,121.621,511.240225
24 Sep 2017 22:34:00.640,12.857,120.845,510.637050
24 Sep 2017 22:35:00.640,9.072,120.084,510.159714
24 Sep 2017 22:36:00.640,5.285,119.334,509.816295
24 Sep 2017 22:37:00.640,1.497,118.589,509.612283
24 Sep 2017 22:38:00.640,-2.292,117.847,509.550476
24 Sep 2017 22:39:00.640,-6.080,117.102,509.630939
24 Sep 2017 22:40:00.640,-9.867,116.350,509.850998
24 Sep 2017 22:41:00.640,-13.652,115.586,510.205302
24 Sep 2017 22:42:00.640,-17.435,114.806,510.685926
24 Sep 2017 22:43:00.640,-21.215,114.004,511.282526
24 Sep 2017 22:44:00.640,-24.991,113.172,511.982540
24 Sep 2017 22:45:00.640,-28.762,112.305,512.771424
24 Sep 2017 22:46:00.640,-32.528,111.391,513.632931
24 Sep 2017 22:47:00.640,-36.287,110.420,514.549416
24 Sep 2017 22:48:00.640,-40.038,109.376,515.502168
24 Sep 2017 22:49:00.640,-43.781,108.241,516.471750
24 Sep 2017 22:50:00.640,-47.513,106.988,517.438364
24 Sep 2017 22:51:00.640,-51.233,105.583,518.382207
24 Sep 2017 22:52:00.640,-54.936,103.976,519.283834
24 Sep 2017 22:53:00.640,-58.618,102.095,520.124503
24 Sep 2017 22:54:00.640,-62.272,99.832,520.886516
24 Sep 2017 22:55:00.640,-65.887,97.017,521.553528
24 Sep 2017 22:56:00.640,-69.443,93.370,522.110845
24 Sep 2017 22:57:00.640,-72.906,88.399,522.545676
24 Sep 2017 22:58:00.640,-76.205,81.189,522.847367
24 Sep 2017 22:59:00.640,-79.193,69.991,523.007588
24 Sep 2017 23:00:00.640,-81.534,51.829,523.020487
24 Sep 2017 23:01:00.640,-82.588,25.028,522.882798
24 Sep 2017 23:02:00.640,-81.841,-2.848,522.593912
24 Sep 2017 23:03:00.640,-79.675,-22.599,522.155896
24 Sep 2017 23:04:00.640,-76.770,-34.799,521.573476
24 Sep 2017 23:05:00.640,-73.511,-42.565,520.853971
24 Sep 2017 23:06:00.640,-70.069,-47.855,520.007186
24 Sep 2017 23:07:00.640,-66.523,-51.696,519.045259
24 Sep 2017 23:08:00.640,-62.914,-54.635,517.982475
24 Sep 2017 23:09:00.640,-59.262,-56.982,516.835037
24 Sep 2017 23:10:00.640,-55.581,-58.923,515.620801
24 Sep 2017 23:11:00.640,-51.876,-60.574,514.358988
24 Sep 2017 23:12:00.640,-48.155,-62.011,513.069858
24 Sep 2017 23:13:00.640,-44.420,-63.289,511.774375
24 Sep 2017 23:14:00.640,-40.673,-64.444,510.493846
24 Sep 2017 23:15:00.640,-36.917,-65.502,509.249556
24 Sep 2017 23:16:00.640,-33.153,-66.486,508.062391
24 Sep 2017 23:17:00.640,-29.382,-67.409,506.952478
24 Sep 2017 23:18:00.640,-25.605,-68.285,505.938817
24 Sep 2017 23:19:00.640,-21.823,-69.122,505.038945
24 Sep 2017 23:20:00.640,-18.037,-69.930,504.268612
24 Sep 2017 23:21:00.640,-14.247,-70.714,503.641495
24 Sep 2017 23:22:00.640,-10.455,-71.481,503.168942
24 Sep 2017 23:23:00.640,-6.660,-72.236,502.859760
24 Sep 2017 23:24:00.640,-2.865,-72.982,502.720049
24 Sep 2017 23:25:00.640,0.931,-73.726,502.753084
24 Sep 2017 23:26:00.640,4.727,-74.471,502.959251
24 Sep 2017 23:27:00.640,8.521,-75.221,503.336034
24 Sep 2017 23:28:00.640,12.314,-75.981,503.878059
24 Sep 2017 23:29:00.640,16.105,-76.755,504.577189
24 Sep 2017 23:30:00.640,19.892,-77.550,505.422668
24 Sep 2017 23:31:00.640,23.676,-78.371,506.401317
24 Sep 2017 23:32:00.640,27.454,-79.226,507.497770
24 Sep 2017 23:33:00.640,31.227,-80.124,508.694750
24 Sep 2017 23:34:00.640,34.994,-81.074,509.973376
24 Sep 2017 23:35:00.640,38.752,-82.092,511.313496
24 Sep 2017 23:36:00.640,42.502,-83.194,512.694043
24 Sep 2017 23:37:00.640,46.242,-84.404,514.093400
24 Sep 2017 23:38:00.640,49.969,-85.754,515.489772
