"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
4 Oct 2017 06:58:00.000,-68.137,19.276,521.204973,-0.059151,-0.062710,0.015203
4 Oct 2017 06:59:00.000,-71.640,14.874,522.056795,-0.057499,-0.085952,0.013153
4 Oct 2017 07:00:00.000,-75.012,8.642,522.779462,-0.054613,-0.125437,0.010904
4 Oct 2017 07:01:00.000,-78.142,-0.796,523.362177,-0.049057,-0.196170,0.008495
4 Oct 2017 07:02:00.000,-80.780,-15.977,523.796575,-0.037443,-0.319918,0.005968
4 Oct 2017 07:03:00.000,-82.400,-39.820,524.076861,-0.014324,-0.467493,0.003366
4 Oct 2017 07:04:00.000,-82.327,-68.772,524.199892,0.016606,-0.458767,0.000734
4 Oct 2017 07:05:00.000,-80.601,-91.911,524.165223,0.038698,-0.308060,-0.001883
4 Oct 2017 07:06:00.000,-77.910,-106.519,523.975105,0.049640,-0.188948,-0.004440
4 Oct 2017 07:07:00.000,-74.756,-115.631,523.634444,0.054893,-0.121455,-0.006893
4 Oct 2017 07:08:00.000,-71.372,-121.680,523.150709,0.057641,-0.083667,-0.009201
4 Oct 2017 07:09:00.000,-67.862,-125.975,522.533803,0.059224,-0.061315,-0.011325
4 Oct 2017 07:10:00.000,-64.276,-129.202,521.795895,0.060214,-0.047272,-0.013228
4 Oct 2017 07:11:00.000,-60.642,-131.741,520.951209,0.060878,-0.037973,-0.014879
4 Oct 2017 07:12:00.000,-56.975,-133.815,520.015781,0.061350,-0.031542,-0.016248
4 Oct 2017 07:13:00.000,-53.283,-135.562,519.007181,0.061702,-0.026932,-0.017314
4 Oct 2017 07:14:00.000,-49.572,-137.071,517.944213,0.061976,-0.023532,-0.018058
4 Oct 2017 07:15:00.000,-45.847,-138.403,516.846583,0.062196,-0.020964,-0.018468
4 Oct 2017 07:16:00.000,-42.109,-139.599,515.734561,0.062377,-0.018988,-0.018537
4 Oct 2017 07:17:00.000,-38.362,-140.690,514.628617,0.062529,-0.017445,-0.018266
4 Oct 2017 07:18:00.000,-34.606,-141.699,513.549063,0.062659,-0.016227,-0.017660
4 Oct 2017 07:19:00.000,-30.843,-142.642,512.515684,0.062770,-0.015258,-0.016730
4 Oct 2017 07:20:00.000,-27.074,-143.534,511.547388,0.062865,-0.014486,-0.015495
4 Oct 2017 07:21:00.000,-23.300,-144.384,510.661856,0.062946,-0.013872,-0.013977
4 Oct 2017 07:22:00.000,-19.521,-145.201,509.875223,0.063014,-0.013388,-0.012205
4 Oct 2017 07:23:00.000,-15.738,-145.992,509.201778,0.063069,-0.013013,-0.010212
4 Oct 2017 07:24:00.000,-11.953,-146.764,508.653702,0.063112,-0.012733,-0.008034
4 Oct 2017 07:25:00.000,-8.165,-147.522,508.240840,0.063143,-0.012537,-0.005713
4 Oct 2017 07:26:00.000,-4.376,-148.270,507.970521,0.063163,-0.012418,-0.003292
4 Oct 2017 07:27:00.000,-0.586,-149.014,507.847416,0.063171,-0.012371,-0.000816
4 Oct 2017 07:28:00.000,3.204,-149.756,507.873454,0.063168,-0.012396,0.001670
4 Oct 2017 07:29:00.000,6.994,-150.503,508.047790,0.063152,-0.012492,0.004118
4 Oct 2017 07:30:00.000,10.782,-151.257,508.366815,0.063126,-0.012664,0.006484
4 Oct 2017 07:31:00.000,14.569,-152.024,508.824233,0.063087,-0.012918,0.008723
4 Oct 2017 07:32:00.000,18.353,-152.809,509.411178,0.063036,-0.013262,0.010794
4 Oct 2017 07:33:00.000,22.133,-153.617,510.116381,0.062973,-0.013711,0.012658
4 Oct 2017 07:34:00.000,25.909,-154.457,510.926384,0.062898,-0.014283,0.014281
4 Oct 2017 07:35:00.000,29.680,-155.334,511.825793,0.062808,-0.015002,0.015633
4 Oct 2017 07:36:00.000,33.446,-156.261,512.797560,0.062703,-0.015906,0.016689
4 Oct 2017 07:37:00.000,37.204,-157.248,513.823306,0.062580,-0.017040,0.017429
4 Oct 2017 07:38:00.000,40.955,-158.311,514.883649,0.062436,-0.018474,0.017840
4 Oct 2017 07:39:00.000,44.696,-159.472,515.958565,0.062265,-0.020303,0.017915
4 Oct 2017 07:40:00.000,48.426,-160.758,517.027744,0.062059,-0.022669,0.017650
4 Oct 2017 07:41:00.000,52.142,-162.207,518.070957,0.061805,-0.025781,0.017051
4 Oct 2017 07:42:00.000,55.841,-163.874,519.068415,0.061480,-0.029969,0.016128
4 Oct 2017 07:43:00.000,59.518,-165.836,520.001117,0.061051,-0.035757,0.014897
4 Oct 2017 07:44:00.000,63.164,-168.214,520.851185,0.060457,-0.044028,0.013379
4 Oct 2017 07:45:00.000,66.767,-171.199,521.602174,0.059587,-0.056343,0.011601
4 Oct 2017 07:46:00.000,70.305,-175.112,522.239357,0.058227,-0.075613,0.009593
4 Oct 2017 07:47:00.000,73.736,179.477,522.749978,0.055929,-0.107583,0.007390
4 Oct 2017 07:48:00.000,76.978,171.498,523.123475,0.051665,-0.163879,0.005031
4 Oct 2017 07:49:00.000,79.849,158.912,523.351662,0.042972,-0.265186,0.002555
4 Oct 2017 07:50:00.000,81.945,138.570,523.428870,0.024799,-0.417041,0.000007
4 Oct 2017 07:51:00.000,82.578,110.375,523.352049,-0.004935,-0.489905,-0.002570
4 Oct 2017 07:52:00.000,81.417,84.022,523.120824,-0.031813,-0.368126,-0.005130
4 Oct 2017 07:53:00.000,79.017,66.412,522.737515,-0.046400,-0.227558,-0.007630
4 Oct 2017 07:54:00.000,76.000,55.552,522.207098,-0.053317,-0.142767,-0.010025
4 Oct 2017 07:55:00.000,72.686,48.530,521.537137,-0.056805,-0.095783,-0.012273
4 Oct 2017 07:56:00.000,69.214,43.667,520.737665,-0.058745,-0.068634,-0.014334
4 Oct 2017 07:57:00.000,65.651,40.087,519.821025,-0.059924,-0.051959,-0.016172
4 Oct 2017 07:58:00.000,62.031,37.316,518.801672,-0.060697,-0.041126,-0.017752
4 Oct 2017 07:59:00.000,58.372,35.083,517.695939,-0.061235,-0.033750,-0.019046
4 Oct 2017 08:00:00.000,54.686,33.223,516.521767,-0.061631,-0.028532,-0.020029
4 Oct 2017 08:01:00.000,50.978,31.632,515.298407,-0.061935,-0.024722,-0.020682
4 Oct 2017 08:02:00.000,47.255,30.238,514.046098,-0.062176,-0.021870,-0.020991
4 Oct 2017 08:03:00.000,43.518,28.994,512.785723,-0.062374,-0.019689,-0.020949
4 Oct 2017 08:04:00.000,39.771,27.865,511.538446,-0.062539,-0.017995,-0.020554
4 Oct 2017 08:05:00.000,36.014,26.827,510.325353,-0.062679,-0.016663,-0.019811
4 Oct 2017 08:06:00.000,32.250,25.860,509.167073,-0.062798,-0.015607,-0.018730
4 Oct 2017 08:07:00.000,28.478,24.950,508.083419,-0.062901,-0.014765,-0.017327
4 Oct 2017 08:08:00.000,24.702,24.085,507.093032,-0.062989,-0.014095,-0.015625
4 Oct 2017 08:09:00.000,20.920,23.256,506.213043,-0.063062,-0.013564,-0.013652
4 Oct 2017 08:10:00.000,17.134,22.455,505.458760,-0.063123,-0.013150,-0.011441
4 Oct 2017 08:11:00.000,13.346,21.676,504.843394,-0.063171,-0.012836,-0.009028
4 Oct 2017 08:12:00.000,9.554,20.913,504.377805,-0.063207,-0.012609,-0.006456
4 Oct 2017 08:13:00.000,5.761,20.161,504.070310,-0.063231,-0.012462,-0.003767
4 Oct 2017 08:14:00.000,1.967,19.416,503.926517,-0.063242,-0.012389,-0.001007
4 Oct 2017 08:15:00.000,-1.828,18.673,503.949228,-0.063242,-0.012388,0.001775
4 Oct 2017 08:16:00.000,-5.622,17.928,504.138382,-0.063230,-0.012458,0.004532
4 Oct 2017 08:17:00.000,-9.415,17.176,504.491054,-0.063206,-0.012602,0.007217
4 Oct 2017 08:18:00.000,-13.207,16.414,505.001507,-0.063169,-0.012826,0.009783
4 Oct 2017 08:19:00.000,-16.995,15.636,505.661302,-0.063121,-0.013137,0.012187
4 Oct 2017 08:20:00.000,-20.781,14.836,506.459448,-0.063060,-0.013547,0.014387
4 Oct 2017 08:21:00.000,-24.562,14.008,507.382607,-0.062986,-0.014072,0.016347
4 Oct 2017 08:22:00.000,-28.339,13.144,508.415337,-0.062898,-0.014737,0.018034
4 Oct 2017 08:23:00.000,-32.110,12.236,509.540371,-0.062795,-0.015571,0.019419
4 Oct 2017 08:24:00.000,-35.874,11.271,510.738931,-0.062675,-0.016618,0.020480
4 Oct 2017 08:25:00.000,-39.630,10.236,511.991064,-0.062535,-0.017938,0.021202
4 Oct 2017 08:26:00.000,-43.378,9.112,513.275994,-0.062371,-0.019615,0.021572
4 Oct 2017 08:27:00.000,-47.114,7.873,514.572491,-0.062174,-0.021774,0.021586
4 Oct 2017 08:28:00.000,-50.838,6.486,515.859240,-0.061934,-0.024595,0.021247
4 Oct 2017 08:29:00.000,-54.545,4.903,517.115208,-0.061633,-0.028360,0.020561
4 Oct 2017 08:30:00.000,-58.232,3.055,518.320003,-0.061241,-0.033512,0.019543
4 Oct 2017 08:31:00.000,-61.891,0.839,519.454221,-0.060709,-0.040782,0.018212
4 Oct 2017 08:32:00.000,-65.512,-1.906,520.499765,-0.059948,-0.051442,0.016592
4 Oct 2017 08:33:00.000,-69.077,-5.447,521.440153,-0.058789,-0.067818,0.014712
4 Oct 2017 08:34:00.000,-72.553,-10.246,522.260777,-0.056890,-0.094414,0.012606
4 Oct 2017 08:35:00.000,-75.875,-17.157,522.949149,-0.053489,-0.140329,0.010310
4 Oct 2017 08:36:00.000,-78.906,-27.817,523.495094,-0.046770,-0.223141,0.007865
4 Oct 2017 08:37:00.000,-81.340,-45.092,523.890910,-0.032608,-0.361671,0.005313
4 Oct 2017 08:38:00.000,-82.564,-71.142,524.131494,-0.006195,-0.488064,0.002699
4 Oct 2017 08:39:00.000,-82.004,-99.497,524.214408,0.023788,-0.422974,0.000066
4 Oct 2017 08:40:00.000,-79.953,-120.202,524.139917,0.042454,-0.270474,-0.002540
4 Oct 2017 08:41:00.000,-77.104,-133.035,523.910978,0.051411,-0.166913,-0.005074
4 Oct 2017 08:42:00.000,-73.873,-141.151,523.533178,0.055791,-0.109273,-0.007494
4 Oct 2017 08:43:00.000,-70.448,-146.640,523.014642,0.058143,-0.076605,-0.009758
4 Oct 2017 08:44:00.000,-66.915,-150.600,522.365886,0.059530,-0.056962,-0.011828
4 Oct 2017 08:45:00.000,-63.315,-153.616,521.599639,0.060415,-0.044436,-0.013668
4 Oct 2017 08:46:00.000,-59.671,-156.014,520.730627,0.061018,-0.036038,-0.015248
4 Oct 2017 08:47:00.000,-55.996,-157.991,519.775312,0.061453,-0.030170,-0.016541
4 Oct 2017 08:48:00.000,-52.298,-159.667,518.751620,0.061781,-0.025929,-0.017524
4 Oct 2017 08:49:00.000,-48.583,-161.124,517.678619,0.062039,-0.022780,-0.018182
4 Oct 2017 08:50:00.000,-44.855,-162.416,516.576196,0.062247,-0.020389,-0.018504
4 Oct 2017 08:51:00.000,-41.115,-163.581,515.464703,0.062420,-0.018541,-0.018484
4 Oct 2017 08:52:00.000,-37.365,-164.649,514.364599,0.062565,-0.017093,-0.018125
4 Oct 2017 08:53:00.000,-33.607,-165.638,513.296088,0.062690,-0.015948,-0.017434
4 Oct 2017 08:54:00.000,-29.842,-166.567,512.278754,0.062796,-0.015036,-0.016423
4 Oct 2017 08:55:00.000,-26.072,-167.446,511.331207,0.062887,-0.014309,-0.015112
4 Oct 2017 08:56:00.000,-22.296,-168.287,510.470745,0.062965,-0.013732,-0.013526
4 Oct 2017 08:57:00.000,-18.516,-169.097,509.713040,0.063029,-0.013279,-0.011694
4 Oct 2017 08:58:00.000,-14.733,-169.883,509.071844,0.063081,-0.012930,-0.009650
4 Oct 2017 08:59:00.000,-10.947,-170.650,508.558738,0.063121,-0.012673,-0.007432
4 Oct 2017 09:00:00.000,-7.159,-171.405,508.182914,0.063149,-0.012498,-0.005083
4 Oct 2017 09:01:00.000,-3.369,-172.152,507.951007,0.063166,-0.012398,-0.002645
4 Oct 2017 09:02:00.000,0.421,-172.894,507.866968,0.063171,-0.012371,-0.000163
4 Oct 2017 09:03:00.000,4.211,-173.637,507.931992,0.063164,-0.012414,0.002315
4 Oct 2017 09:04:00.000,8.000,-174.385,508.144498,0.063146,-0.012530,0.004744
4 Oct 2017 09:05:00.000,11.788,-175.143,508.500160,0.063116,-0.012723,0.007078
4 Oct 2017 09:06:00.000,15.574,-175.914,508.991989,0.063074,-0.013000,0.009274
4 Oct 2017 09:07:00.000,19.357,-176.704,509.610465,0.063020,-0.013370,0.011292
4 Oct 2017 09:08:00.000,23.136,-177.520,510.343723,0.062954,-0.013850,0.013093
4 Oct 2017 09:09:00.000,26.911,-178.369,511.177769,0.062875,-0.014458,0.014645
4 Oct 2017 09:10:00.000,30.681,-179.259,512.096745,0.062781,-0.015223,0.015919
4 Oct 2017 09:11:00.000,34.445,179.800,513.083228,0.062672,-0.016182,0.016892
4 Oct 2017 09:12:00.000,38.201,178.795,514.118542,0.062544,-0.017388,0.017545
4 Oct 2017 09:13:00.000,41.950,177.707,515.183109,0.062393,-0.018916,0.017866
4 Oct 2017 09:14:00.000,45.688,176.516,516.256800,0.062214,-0.020872,0.017849
4 Oct 2017 09:15:00.000,49.414,175.191,517.319299,0.061997,-0.023411,0.017494
4 Oct 2017 09:16:00.000,53.126,173.691,518.350468,0.061726,-0.026771,0.016807
4 Oct 2017 09:17:00.000,56.820,171.955,519.330701,0.061378,-0.031322,0.015800
4 Oct 2017 09:18:00.000,60.490,169.896,520.241271,0.060913,-0.037663,0.014490
4 Oct 2017 09:19:00.000,64.126,167.380,521.064660,0.060259,-0.046816,0.012899
4 Oct 2017 09:20:00.000,67.714,164.187,521.784861,0.059286,-0.060613,0.011057
4 Oct 2017 09:21:00.000,71.229,159.946,522.387654,0.057736,-0.082524,0.008993
4 Oct 2017 09:22:00.000,74.620,153.987,522.860856,0.055054,-0.119476,0.006745
4 Oct 2017 09:23:00.000,77.788,145.037,523.194528,0.049946,-0.185375,0.004351
4 Oct 2017 09:24:00.000,80.506,130.715,523.381146,0.039330,-0.302134,0.001852
4 Oct 2017 09:25:00.000,82.285,107.938,523.415738,0.017756,-0.454009,-0.000708
4 Oct 2017 09:26:00.000,82.433,79.012,523.295969,-0.013136,-0.471632,-0.003284
4 Oct 2017 09:27:00.000,80.869,54.811,523.022188,-0.036782,-0.326110,-0.005832
4 Oct 2017 09:28:00.000,78.258,39.328,522.597432,-0.048755,-0.199983,-0.008307
4 Oct 2017 09:29:00.000,75.141,29.718,522.027381,-0.054470,-0.127531,-0.010667
4 Oct 2017 09:30:00.000,71.776,23.391,521.320276,-0.057427,-0.087146,-0.012868
4 Oct 2017 09:31:00.000,68.275,18.932,520.486788,-0.059113,-0.063433,-0.014872
4 Oct 2017 09:32:00.000,64.695,15.603,519.539849,-0.060160,-0.048638,-0.016642
4 Oct 2017 09:33:00.000,61.063,12.996,518.494443,-0.060858,-0.038898,-0.018148
4 Oct 2017 09:34:00.000,57.396,10.875,517.367364,-0.061352,-0.032192,-0.019360
4 Oct 2017 09:35:00.000,53.703,9.094,516.176938,-0.061720,-0.027406,-0.020255
4 Oct 2017 09:36:00.000,49.991,7.561,514.942716,-0.062004,-0.023885,-0.020816
4 Oct 2017 09:37:00.000,46.264,6.211,513.685150,-0.062233,-0.021234,-0.021031
4 Oct 2017 09:38:00.000,42.524,5.001,512.425235,-0.062421,-0.019198,-0.020894
4 Oct 2017 09:39:00.000,38.774,3.898,511.184158,-0.062579,-0.017610,-0.020404
4 Oct 2017 09:40:00.000,35.015,2.881,509.982921,-0.062713,-0.016359,-0.019567
4 Oct 2017 09:41:00.000,31.248,1.930,508.841978,-0.062828,-0.015365,-0.018396
4 Oct 2017 09:42:00.000,27.476,1.033,507.780866,-0.062926,-0.014572,-0.016910
4 Oct 2017 09:43:00.000,23.698,0.178,506.817859,-0.063010,-0.013942,-0.015131
4 Oct 2017 09:44:00.000,19.915,-0.643,505.969636,-0.063080,-0.013444,-0.013089
4 Oct 2017 09:45:00.000,16.128,-1.437,505.250977,-0.063137,-0.013058,-0.010818
4 Oct 2017 09:46:00.000,12.339,-2.212,504.674488,-0.063182,-0.012768,-0.008357
4 Oct 2017 09:47:00.000,8.547,-2.971,504.250373,-0.063215,-0.012563,-0.005747
4 Oct 2017 09:48:00.000,4.753,-3.721,503.986241,-0.063235,-0.012436,-0.003032
4 Oct 2017 09:49:00.000,0.959,-4.465,503.886963,-0.063244,-0.012382,-0.000260
4 Oct 2017 09:50:00.000,-2.836,-5.208,503.954581,-0.063241,-0.012400,0.002522
4 Oct 2017 09:51:00.000,-6.630,-5.954,504.188267,-0.063225,-0.012489,0.005267
4 Oct 2017 09:52:00.000,-10.423,-6.708,504.584339,-0.063198,-0.012654,0.007926
4 Oct 2017 09:53:00.000,-14.214,-7.474,505.136327,-0.063158,-0.012900,0.010456
4 Oct 2017 09:54:00.000,-18.002,-8.258,505.835091,-0.063106,-0.013235,0.012811
4 Oct 2017 09:55:00.000,-21.786,-9.065,506.668991,-0.063042,-0.013674,0.014953
4 Oct 2017 09:56:00.000,-25.566,-9.901,507.624098,-0.062964,-0.014234,0.016845
4 Oct 2017 09:57:00.000,-29.341,-10.776,508.684450,-0.062872,-0.014940,0.018455
4 Oct 2017 09:58:00.000,-33.111,-11.698,509.832342,-0.062765,-0.015826,0.019758
4 Oct 2017 09:59:00.000,-36.873,-12.680,511.048643,-0.062640,-0.016939,0.020732
4 Oct 2017 10:00:00.000,-40.627,-13.736,512.313138,-0.062494,-0.018344,0.021362
4 Oct 2017 10:01:00.000,-44.372,-14.889,513.604888,-0.062322,-0.020136,0.021638
4 Oct 2017 10:02:00.000,-48.105,-16.163,514.902597,-0.062115,-0.022450,0.021560
4 Oct 2017 10:03:00.000,-51.825,-17.597,516.184979,-0.061861,-0.025490,0.021128
4 Oct 2017 10:04:00.000,-55.527,-19.243,517.431132,-0.061539,-0.029571,0.020353
4 Oct 2017 10:05:00.000,-59.207,-21.176,518.620883,-0.061116,-0.035197,0.019251
4 Oct 2017 10:06:00.000,-62.858,-23.514,519.735137,-0.060534,-0.043214,0.017840
4 Oct 2017 10:07:00.000,-66.466,-26.438,520.756192,-0.059688,-0.055104,0.016148
4 Oct 2017 10:08:00.000,-70.011,-30.257,521.668027,-0.058378,-0.073625,0.014205
4 Oct 2017 10:09:00.000,-73.454,-35.511,522.456571,-0.056181,-0.104193,0.012045
4 Oct 2017 10:10:00.000,-76.717,-43.214,523.109923,-0.052143,-0.157775,0.009705
4 Oct 2017 10:11:00.000,-79.631,-55.302,523.618542,-0.043974,-0.254388,0.007228
4 Oct 2017 10:12:00.000,-81.815,-74.882,523.975401,-0.026826,-0.404046,0.004654
4 Oct 2017 10:13:00.000,-82.596,-102.665,524.176090,0.002260,-0.492162,0.002030
4 Oct 2017 10:14:00.000,-81.573,-129.599,524.218880,0.030026,-0.381562,-0.000601
4 Oct 2017 10:15:00.000,-79.251,-147.927,524.104748,0.045526,-0.237168,-0.003193
4 Oct 2017 10:16:00.000,-76.272,-159.226,523.837348,0.052877,-0.148122,-0.005702
4 Oct 2017 10:17:00.000,-72.977,-166.491,523.422946,0.056554,-0.098797,-0.008085
4 Oct 2017 10:18:00.000,-69.518,-171.495,522.870311,0.058580,-0.070432,-0.010302
4 Oct 2017 10:19:00.000,-65.963,-175.161,522.190558,0.059802,-0.053097,-0.012315
4 Oct 2017 10:20:00.000,-62.350,-177.987,521.396965,0.060596,-0.041884,-0.014091
4 Oct 2017 10:21:00.000,-58.697,179.742,520.504735,0.061147,-0.034277,-0.015598
4 Oct 2017 10:22:00.000,-55.015,177.855,519.530746,0.061548,-0.028911,-0.016812
4 Oct 2017 10:23:00.000,-51.313,176.244,518.493249,0.061855,-0.025002,-0.017712
4 Oct 2017 10:24:00.000,-47.594,174.835,517.411559,0.062098,-0.022081,-0.018283
4 Oct 2017 10:25:00.000,-43.862,173.580,516.305716,0.062295,-0.019851,-0.018516
4 Oct 2017 10:26:00.000,-40.119,172.443,515.196131,0.062460,-0.018121,-0.018408
4 Oct 2017 10:27:00.000,-36.367,171.398,514.103227,0.062600,-0.016762,-0.017962
4 Oct 2017 10:28:00.000,-32.607,170.426,513.047073,0.062719,-0.015685,-0.017186
4 Oct 2017 10:29:00.000,-28.841,169.512,512.047025,0.062821,-0.014826,-0.016096
4 Oct 2017 10:30:00.000,-25.069,168.643,511.121376,0.062909,-0.014142,-0.014711
4 Oct 2017 10:31:00.000,-21.292,167.812,510.287018,0.062982,-0.013600,-0.013059
4 Oct 2017 10:32:00.000,-17.512,167.009,509.559139,0.063043,-0.013176,-0.011169
4 Oct 2017 10:33:00.000,-13.727,166.228,508.950936,0.063092,-0.012853,-0.009077
4 Oct 2017 10:34:00.000,-9.941,165.465,508.473374,0.063129,-0.012619,-0.006823
4 Oct 2017 10:35:00.000,-6.152,164.713,508.134983,0.063154,-0.012464,-0.004447
4 Oct 2017 10:36:00.000,-2.362,163.968,507.941693,0.063168,-0.012384,-0.001995
4 Oct 2017 10:37:00.000,1.428,163.225,507.896731,0.063170,-0.012375,0.000488
4 Oct 2017 10:38:00.000,5.218,162.481,508.000558,0.063160,-0.012438,0.002955
4 Oct 2017 10:39:00.000,9.007,161.731,508.250861,0.063139,-0.012574,0.005361
4 Oct 2017 10:40:00.000,12.794,160.971,508.642599,0.063106,-0.012788,0.007661
4 Oct 2017 10:41:00.000,16.579,160.195,509.168100,0.063061,-0.013089,0.009811
4 Oct 2017 10:42:00.000,20.361,159.398,509.817208,0.063004,-0.013486,0.011773
4 Oct 2017 10:43:00.000,24.139,158.574,510.577472,0.062934,-0.013998,0.013510
4 Oct 2017 10:44:00.000,27.913,157.716,511.434384,0.062851,-0.014644,0.014989
4 Oct 2017 10:45:00.000,31.681,156.814,512.371645,0.062753,-0.015457,0.016184
4 Oct 2017 10:46:00.000,35.443,155.857,513.371474,0.062639,-0.016476,0.017071
4 Oct 2017 10:47:00.000,39.198,154.831,514.414928,0.062506,-0.017759,0.017636
4 Oct 2017 10:48:00.000,42.943,153.719,515.482256,0.062349,-0.019388,0.017866
4 Oct 2017 10:49:00.000,46.679,152.495,516.553250,0.062160,-0.021481,0.017758
4 Oct 2017 10:50:00.000,50.402,151.128,517.607614,0.061931,-0.024211,0.017314
4 Oct 2017 10:51:00.000,54.109,149.572,518.625324,0.061643,-0.027844,0.016539
4 Oct 2017 10:52:00.000,57.797,147.761,519.586984,0.061268,-0.032798,0.015449
4 Oct 2017 10:53:00.000,61.459,145.596,520.474164,0.060761,-0.039762,0.014062
4 Oct 2017 10:54:00.000,65.084,142.926,521.269728,0.060039,-0.049923,0.012401
4 Oct 2017 10:55:00.000,68.656,139.500,521.958125,0.058946,-0.065438,0.010496
4 Oct 2017 10:56:00.000,72.144,134.886,522.525662,0.057169,-0.090458,0.008380
4 Oct 2017 10:57:00.000,75.490,128.293,522.960742,0.054017,-0.133349,0.006089
4 Oct 2017 10:58:00.000,78.568,118.205,523.254059,0.047856,-0.210534,0.003664
4 Oct 2017 10:59:00.000,81.098,101.898,523.398765,0.034894,-0.342730,0.001145
4 Oct 2017 11:00:00.000,82.507,76.790,523.390588,0.009904,-0.480805,-0.001423
4 Oct 2017 11:01:00.000,82.162,48.050,523.227913,-0.020693,-0.440112,-0.003996
4 Oct 2017 11:02:00.000,80.249,26.249,522.911811,-0.040886,-0.286834,-0.006528
4 Oct 2017 11:03:00.000,77.465,12.652,522.446035,-0.050688,-0.176350,-0.008976
4 Oct 2017 11:04:00.000,74.266,4.109,521.836964,-0.055440,-0.114492,-0.011296
4 Oct 2017 11:05:00.000,70.856,-1.620,521.093504,-0.057964,-0.079642,-0.013448
4 Oct 2017 11:06:00.000,67.330,-5.725,520.226953,-0.059438,-0.058841,-0.015392
4 Oct 2017 11:07:00.000,63.734,-8.832,519.250817,-0.060372,-0.045664,-0.017094
4 Oct 2017 11:08:00.000,60.092,-11.291,518.180592,-0.061006,-0.036878,-0.018522
4 Oct 2017 11:09:00.000,56.417,-13.310,517.033514,-0.061460,-0.030767,-0.019651
4 Oct 2017 11:10:00.000,52.719,-15.017,515.828272,-0.061803,-0.026367,-0.020457
4 Oct 2017 11:11:00.000,49.002,-16.497,514.584694,-0.062070,-0.023109,-0.020926
4 Oct 2017 11:12:00.000,45.271,-17.806,513.323416,-0.062287,-0.020641,-0.021045
4 Oct 2017 11:13:00.000,41.529,-18.985,512.065526,-0.062466,-0.018738,-0.020812
4 Oct 2017 11:14:00.000,37.776,-20.063,510.832201,-0.062617,-0.017249,-0.020227
4 Oct 2017 11:15:00.000,34.015,-21.061,509.644339,-0.062746,-0.016072,-0.019298
4 Oct 2017 11:16:00.000,30.247,-21.996,508.522187,-0.062856,-0.015136,-0.018040
4 Oct 2017 11:17:00.000,26.473,-22.881,507.484985,-0.062950,-0.014390,-0.016471
4 Oct 2017 11:18:00.000,22.693,-23.726,506.550616,-0.063031,-0.013798,-0.014617
4 Oct 2017 11:19:00.000,18.909,-24.540,505.735284,-0.063097,-0.013331,-0.012508
4 Oct 2017 11:20:00.000,15.122,-25.328,505.053218,-0.063151,-0.012972,-0.010181
4 Oct 2017 11:21:00.000,11.331,-26.098,504.516408,-0.063193,-0.012706,-0.007674
4 Oct 2017 11:22:00.000,7.539,-26.855,504.134385,-0.063222,-0.012522,-0.005029
4 Oct 2017 11:23:00.000,3.745,-27.602,503.914042,-0.063239,-0.012415,-0.002293
4 Oct 2017 11:24:00.000,-0.050,-28.346,503.859503,-0.063245,-0.012380,0.000489
4 Oct 2017 11:25:00.000,-3.844,-29.089,503.972047,-0.063238,-0.012416,0.003268
4 Oct 2017 11:26:00.000,-7.638,-29.837,504.250081,-0.063219,-0.012525,0.005997
4 Oct 2017 11:27:00.000,-11.430,-30.594,504.689171,-0.063189,-0.012711,0.008628
4 Oct 2017 11:28:00.000,-15.221,-31.364,505.282118,-0.063146,-0.012980,0.011117
4 Oct 2017 11:29:00.000,-19.008,-32.153,506.019097,-0.063091,-0.013341,0.013422
4 Oct 2017 11:30:00.000,-22.791,-32.967,506.887830,-0.063023,-0.013810,0.015502
4 Oct 2017 11:31:00.000,-26.570,-33.813,507.873818,-0.062942,-0.014407,0.017324
4 Oct 2017 11:32:00.000,-30.344,-34.699,508.960599,-0.062846,-0.015157,0.018856
4 Oct 2017 11:33:00.000,-34.111,-35.636,510.130050,-0.062734,-0.016098,0.020075
4 Oct 2017 11:34:00.000,-37.872,-36.636,511.362710,-0.062604,-0.017281,0.020960
4 Oct 2017 11:35:00.000,-41.623,-37.716,512.638131,-0.062452,-0.018778,0.021497
4 Oct 2017 11:36:00.000,-45.365,-38.897,513.935235,-0.062271,-0.020693,0.021681
4 Oct 2017 11:37:00.000,-49.095,-40.210,515.232683,-0.062053,-0.023176,0.021509
4 Oct 2017 11:38:00.000,-52.811,-41.694,516.509251,-0.061783,-0.026456,0.020985
4 Oct 2017 11:39:00.000,-56.508,-43.408,517.744185,-0.061439,-0.030889,0.020123
4 Oct 2017 11:40:00.000,-60.181,-45.435,518.917561,-0.060980,-0.037049,0.018936
4 Oct 2017 11:41:00.000,-63.822,-47.907,520.010615,-0.060341,-0.045913,0.017449
4 Oct 2017 11:42:00.000,-67.416,-51.033,521.006054,-0.059397,-0.059221,0.015687
4 Oct 2017 11:43:00.000,-70.939,-55.166,521.888347,-0.057906,-0.080255,0.013683
4 Oct 2017 11:44:00.000,-74.344,-60.944,522.643967,-0.055348,-0.115543,0.011471
4 Oct 2017 11:45:00.000,-77.536,-69.572,523.261616,-0.050521,-0.178238,0.009091
4 Oct 2017 11:46:00.000,-80.306,-83.321,523.732402,-0.040551,-0.290031,0.006583
